File# ACenX ACenY FCenX FCenY Time[MJD] Raw_Flux Bkg_Flux Res_Flux
11642112_0001 467.8066000384907 118.26041046501975 129.9644450429017 126.8659177041008 53214.7620591 1063.4567471237124 -7.274645721736793 1070.7313928454491
11642112_0001 467.93755159384096 118.22909152940126 129.9644450429017 126.8659177041008 53214.7620823 1063.4567471237124 -7.274645721736793 1070.7313928454491
11642112_0002 67.72969100323797 189.5730935281938 67.25899845005841 189.49922548284175 53214.7624249 1051.0013793937856 15.638937785376017 1035.3624416084094
11642112_0002 67.60024326010563 189.62853702585073 67.20406490733 189.540021256778 53214.7624481 1038.7146741478305 -8.607265002482622 1047.321939150313
11642112_0003 401.1677580207083 182.2307472331368 67.20406490733 189.540021256778 53214.7627674 1038.7146741478305 -8.607265002482622 1047.321939150313
11642112_0003 401.2386701999502 182.18828616985633 67.20406490733 189.540021256778 53214.7627906 1038.7146741478305 -8.607265002482622 1047.321939150313
11642112_0004 192.6907560733673 189.53752551183845 192.9081495972974 189.3324650163029 53214.7630868 1063.7087712935513 22.677382422433865 1041.0313888711175
11642112_0004 192.56722170876668 189.56960020729005 192.8136507569856 189.3370067714103 53214.7631099 1035.167323465516 -12.497016078050642 1047.6643395435665
11642112_0005 535.7690022220578 183.51098209093908 192.8136507569856 189.3370067714103 53214.7634248 1035.167323465516 -12.497016078050642 1047.6643395435665
11642112_0005 535.870430950922 183.52623351026259 192.8136507569856 189.3370067714103 53214.763448 1035.167323465516 -12.497016078050642 1047.6643395435665
11642112_0006 192.5382014074437 63.711349021818194 192.55065058243193 63.598287491598356 53214.7637858 1044.774551627755 13.857911370423533 1030.9166402573314
11642112_0006 192.43144581874103 63.679076215713195 192.40482800565718 63.5526629510285 53214.763809 1024.07335259077 -10.660617986088283 1034.7339705768582
11642112_0007 536.2710544700219 52.92908829490279 192.40482800565718 63.5526629510285 53214.7641239 1024.07335259077 -10.660617986088283 1034.7339705768582
11642112_0007 536.3986630332854 52.94102095592528 192.40482800565718 63.5526629510285 53214.7641471 1024.07335259077 -10.660617986088283 1034.7339705768582
11642112_0008 66.90491317064628 63.798346240396086 66.5198683293012 63.95916150242057 53214.7644988 1068.615023345069 9.766350269366754 1058.8486730757022
